Sale_ID,Order_ID,SKU,Selling_Price,Discount_%,Sale_Date,Region,Order_Status,Final_Qty,Total_Revenue
SALE-2419,ORD-4807,SKU-862,85.16,10,5/13/2024,East,Delivered,59,4521.996
SALE-2420,ORD-4810,SKU-825,19.36,0,9/16/2024,West,Delivered,12,232.32
SALE-2424,ORD-4822,SKU-380,17.64,15,8/22/2024,North,Delivered,27,404.838
SALE-2426,ORD-4825,SKU-841,100.16,0,8/21/2024,North,Delivered,8,801.28
SALE-2431,ORD-4843,SKU-453,637.49,20,11/21/2024,West,Delivered,16,8159.872
SALE-2432,ORD-4847,SKU-629,712.24,5,5/21/2024,South,Delivered,97,65632.916
SALE-2433,ORD-4848,SKU-555,115.88,15,6/5/2024,West,Delivered,51,5023.398
SALE-2435,ORD-4850,SKU-482,293.02,5,2/11/2024,South,Delivered,1,278.369
SALE-2438,ORD-4854,SKU-121,54.44,0,5/12/2024,South,Delivered,81,4409.64
SALE-2439,ORD-4855,SKU-277,144.03,5,1/12/2024,South,Delivered,88,12040.908
SALE-2440,ORD-4856,SKU-383,56.83,10,6/26/2024,East,Delivered,96,4910.112
SALE-2441,ORD-4857,SKU-299,838.32,5,11/15/2024,East,Delivered,98,78047.592
SALE-2442,ORD-4858,SKU-219,609.14,15,6/1/2024,North,Delivered,65,33654.985
SALE-2443,ORD-4861,SKU-358,561.07,20,9/14/2024,North,Delivered,52,23340.512
SALE-2445,ORD-4864,SKU-412,124.51,10,1/18/2024,West,Delivered,42,4706.478
SALE-2447,ORD-4866,SKU-525,109.92,10,3/29/2024,East,Delivered,60,5935.68
SALE-2448,ORD-4867,SKU-500,162.34,20,6/27/2024,East,Delivered,63,8181.936
SALE-2449,ORD-4868,SKU-941,189.5,15,9/13/2024,West,Delivered,41,6604.075
SALE-2450,ORD-4870,SKU-458,635.2,15,6/9/2024,East,Delivered,37,19977.04
SALE-2455,ORD-4881,SKU-719,438.16,0,9/29/2024,West,Delivered,98,42939.68
SALE-2456,ORD-4883,SKU-92,190.51,5,2/11/2024,North,Delivered,35,6334.4575
SALE-2459,ORD-4886,SKU-583,357.07,0,12/22/2024,West,Delivered,81,28922.67
SALE-2460,ORD-4890,SKU-608,595.98,20,1/25/2024,West,Delivered,71,33851.664
SALE-2464,ORD-4894,SKU-147,112.45,20,7/11/2024,North,Delivered,30,2698.8
SALE-2465,ORD-4895,SKU-739,154.16,0,5/12/2024,East,Delivered,52,8016.32
SALE-2466,ORD-4896,SKU-509,265.42,20,11/5/2024,West,Delivered,72,15288.192
SALE-2469,ORD-4904,SKU-559,706.86,15,10/13/2024,North,Delivered,90,54074.79
SALE-2470,ORD-4905,SKU-426,375.39,0,10/17/2024,West,Delivered,80,30031.2
SALE-2472,ORD-4910,SKU-382,763.53,5,6/24/2024,West,Delivered,21,15232.4235
SALE-2475,ORD-4916,SKU-690,91.51,10,10/22/2024,East,Delivered,36,2964.924
SALE-2476,ORD-4917,SKU-179,390.36,10,8/30/2024,West,Delivered,55,19322.82
SALE-2477,ORD-4918,SKU-249,82.44,5,7/8/2024,West,Delivered,71,5560.578
SALE-2478,ORD-4922,SKU-199,294.04,10,9/22/2024,East,Delivered,17,4498.812
SALE-2480,ORD-4927,SKU-679,153.41,5,8/15/2024,South,Delivered,17,2477.5715
SALE-2481,ORD-4933,SKU-127,222.19,20,6/17/2024,West,Delivered,74,13153.648
SALE-2482,ORD-4935,SKU-385,477.62,10,9/29/2024,South,Delivered,94,40406.652
SALE-2484,ORD-4938,SKU-606,107.78,0,3/28/2024,West,Delivered,46,4957.88
SALE-2486,ORD-4943,SKU-937,626.27,20,3/28/2024,West,Delivered,21,10521.336
SALE-2487,ORD-4944,SKU-47,198.09,10,1/20/2024,South,Delivered,32,5704.992
SALE-2489,ORD-4946,SKU-760,88.1,0,8/21/2024,East,Delivered,38,3347.8
SALE-2490,ORD-4947,SKU-477,217.04,0,4/13/2024,East,Delivered,85,18448.4
SALE-2494,ORD-4954,SKU-803,839.8,0,8/19/2024,North,Delivered,13,10917.4
SALE-2495,ORD-4955,SKU-552,118.45,15,7/15/2024,North,Delivered,29,2919.7925
SALE-2496,ORD-4956,SKU-380,17.64,15,4/2/2024,East,Delivered,38,569.772
SALE-2497,ORD-4957,SKU-917,380.39,5,2/27/2024,West,Delivered,50,18068.525
SALE-2498,ORD-4958,SKU-906,231.62,10,1/13/2024,South,Delivered,5,1042.29
SALE-2500,ORD-4961,SKU-981,543.27,15,7/4/2024,East,Delivered,86,39713.037
SALE-2501,ORD-4963,SKU-809,202.65,15,3/17/2024,East,Delivered,7,1205.7675
SALE-2506,ORD-4974,SKU-983,81.04,10,2/12/2024,South,Delivered,67,4886.712
SALE-2511,ORD-4986,SKU-982,386.27,0,12/5/2024,West,Delivered,16,6180.32
SALE-2513,ORD-4988,SKU-375,619.18,15,3/29/2024,West,Delivered,55,28946.665
SALE-2515,ORD-4995,SKU-531,547.9,10,7/31/2024,South,Delivered,33,16272.63
SALE-2516,ORD-4996,SKU-671,43.05,5,2/5/2024,South,Delivered,89,3639.8775
SALE-2519,ORD-5003,SKU-167,37.9,0,5/10/2024,East,Delivered,65,2463.5
SALE-2520,ORD-5007,SKU-33,43.28,0,2/6/2024,East,Delivered,23,995.44
SALE-2521,ORD-5008,SKU-169,469.64,15,10/9/2024,West,Delivered,5,1995.97
SALE-2524,ORD-5012,SKU-608,595.98,5,11/9/2024,East,Delivered,85,48125.385
SALE-2525,ORD-5013,SKU-891,679.52,10,2/19/2024,East,Delivered,78,47702.304
SALE-2526,ORD-5016,SKU-351,104.65,0,1/29/2024,East,Delivered,57,5965.05
SALE-2527,ORD-5020,SKU-371,284.25,0,7/8/2024,South,Delivered,39,11085.75
SALE-2528,ORD-5024,SKU-646,696.8,10,3/24/2024,West,Delivered,41,25711.92
SALE-2531,ORD-5033,SKU-853,717.95,10,3/5/2024,North,Delivered,96,62030.88
SALE-2533,ORD-5045,SKU-995,247.15,0,7/19/2024,West,Delivered,25,6178.75
SALE-2534,ORD-5046,SKU-748,419.68,5,9/8/2024,North,Delivered,63,25117.848
SALE-2536,ORD-5052,SKU-726,49.53,0,5/19/2024,East,Delivered,14,693.42
SALE-2539,ORD-5063,SKU-344,36.59,15,9/27/2024,South,Delivered,1,31.1015
SALE-2541,ORD-5065,SKU-724,164.81,0,1/14/2024,West,Delivered,67,11042.27
SALE-2545,ORD-5073,SKU-884,240.85,20,3/8/2024,East,Delivered,93,17919.24
SALE-2547,ORD-5075,SKU-945,214.81,20,2/11/2024,North,Delivered,9,1546.632
SALE-2549,ORD-5078,SKU-919,773.12,10,5/11/2024,West,Delivered,59,41052.672
SALE-2554,ORD-5086,SKU-80,472.45,10,2/1/2024,North,Delivered,21,8929.305
SALE-2555,ORD-5087,SKU-130,569.16,15,12/20/2024,East,Delivered,83,40154.238
SALE-2556,ORD-5088,SKU-75,562.52,5,6/11/2024,South,Delivered,6,3206.364
SALE-2558,ORD-5091,SKU-276,251.27,5,8/6/2024,West,Delivered,88,21006.172
SALE-2559,ORD-5092,SKU-435,470.22,5,6/16/2024,North,Delivered,48,21442.032
SALE-2560,ORD-5096,SKU-675,820.2,20,7/25/2024,West,Delivered,67,43962.72
SALE-2561,ORD-5097,SKU-544,514.8,0,12/10/2024,North,Delivered,54,27799.2
SALE-2562,ORD-5100,SKU-365,325.42,10,11/6/2024,North,Delivered,62,18158.436
SALE-2563,ORD-5101,SKU-300,96.95,10,11/23/2024,South,Delivered,87,7591.185
SALE-2565,ORD-5103,SKU-255,316.37,15,11/17/2024,East,Delivered,40,10756.58
SALE-2566,ORD-5104,SKU-504,341.37,5,3/27/2024,North,Delivered,16,5188.824
SALE-2567,ORD-5105,SKU-61,262.95,15,6/14/2024,East,Delivered,80,17880.6
SALE-2568,ORD-5107,SKU-947,457.46,5,6/18/2024,North,Delivered,54,23467.698
SALE-2573,ORD-5116,SKU-996,359.49,15,10/3/2024,South,Delivered,66,20167.389
SALE-2574,ORD-5117,SKU-536,256.68,15,3/16/2024,East,Delivered,63,13745.214
SALE-2578,ORD-5125,SKU-489,178.61,10,5/7/2024,North,Delivered,28,4500.972
SALE-2579,ORD-5126,SKU-172,474.29,15,11/22/2024,West,Delivered,14,5644.051
SALE-2584,ORD-5135,SKU-900,649.6,20,3/14/2024,South,Delivered,7,3637.76
SALE-2587,ORD-5140,SKU-294,326.11,20,10/12/2024,South,Delivered,58,15131.504
SALE-2588,ORD-5141,SKU-371,284.25,0,5/30/2024,North,Delivered,74,21034.5
SALE-2590,ORD-5146,SKU-11,268.24,5,1/8/2024,West,Delivered,68,17328.304
SALE-2594,ORD-5155,SKU-309,603.35,15,9/2/2024,South,Delivered,2,1025.695
SALE-2595,ORD-5156,SKU-260,584.03,10,1/29/2024,North,Delivered,55,28909.485
SALE-2598,ORD-5163,SKU-496,702.65,20,5/14/2024,South,Delivered,21,11804.52
SALE-2599,ORD-5164,SKU-455,253.82,15,9/4/2024,South,Delivered,70,15102.29
SALE-2600,ORD-5167,SKU-642,597.03,15,1/22/2024,North,Delivered,88,44657.844
SALE-2601,ORD-5168,SKU-554,100.25,0,8/6/2024,South,Delivered,13,1303.25
SALE-2602,ORD-5170,SKU-57,385.66,5,12/4/2024,North,Delivered,29,10624.933
SALE-2603,ORD-5172,SKU-642,597.03,15,8/9/2024,West,Delivered,95,48210.1725
SALE-2604,ORD-5177,SKU-475,356.87,0,7/25/2024,East,Delivered,39,13917.93
SALE-2609,ORD-5188,SKU-578,388.55,5,9/5/2024,North,Delivered,73,26945.9425
SALE-2610,ORD-5190,SKU-691,174.34,10,11/24/2024,North,Delivered,50,7845.3
SALE-2611,ORD-5191,SKU-145,690.42,0,6/23/2024,North,Delivered,72,49710.24
SALE-2612,ORD-5194,SKU-475,356.87,10,9/27/2024,East,Delivered,73,23446.359
SALE-2614,ORD-5196,SKU-734,198.79,10,10/23/2024,South,Delivered,62,11092.482
SALE-2616,ORD-5199,SKU-389,645.43,10,10/8/2024,North,Delivered,53,30787.011
SALE-2617,ORD-5201,SKU-865,43.05,20,11/11/2024,North,Delivered,48,1653.12
SALE-2620,ORD-5204,SKU-826,137.7,15,5/5/2024,North,Delivered,98,11470.41
SALE-2621,ORD-5207,SKU-638,728.14,20,5/10/2024,West,Delivered,100,58251.2
SALE-2623,ORD-5215,SKU-367,640.42,15,7/27/2024,East,Delivered,78,42459.846
SALE-2624,ORD-5218,SKU-938,353.89,5,12/15/2024,South,Delivered,83,27904.2265
SALE-2626,ORD-5223,SKU-888,170.96,0,9/18/2024,East,Delivered,6,1025.76
SALE-2629,ORD-5233,SKU-336,646.65,10,5/13/2024,East,Delivered,89,51796.665
SALE-2631,ORD-5238,SKU-756,688.2,0,10/13/2024,North,Delivered,80,55056
SALE-2632,ORD-5239,SKU-714,388.15,15,8/3/2024,South,Delivered,39,12867.1725
SALE-2637,ORD-5249,SKU-875,482.96,0,5/4/2024,East,Delivered,16,7727.36
SALE-2639,ORD-5252,SKU-360,457.35,5,2/10/2024,South,Delivered,49,21289.6425
SALE-2640,ORD-5255,SKU-459,650.49,10,9/7/2024,East,Delivered,55,32199.255
SALE-2647,ORD-5267,SKU-905,49.42,10,4/27/2024,North,Delivered,76,3380.328
SALE-2648,ORD-5268,SKU-6,530.92,20,6/21/2024,East,Delivered,95,40349.92
SALE-2654,ORD-5276,SKU-291,503.32,5,1/15/2024,East,Delivered,46,21995.084
SALE-2655,ORD-5278,SKU-856,26.55,5,3/17/2024,West,Delivered,68,1715.13
SALE-2658,ORD-5284,SKU-693,180.82,5,10/5/2024,West,Delivered,10,1717.79
SALE-2659,ORD-5286,SKU-541,152.82,0,11/15/2024,North,Delivered,59,9016.38
SALE-2660,ORD-5287,SKU-207,559.21,5,6/1/2024,West,Delivered,12,6374.994
SALE-2662,ORD-5290,SKU-793,124.91,5,12/13/2024,North,Delivered,39,4627.9155
SALE-2663,ORD-5293,SKU-36,196.63,0,2/8/2024,East,Delivered,74,14550.62
SALE-2664,ORD-5296,SKU-213,554.12,0,7/1/2024,East,Delivered,50,27706
SALE-2665,ORD-5300,SKU-389,645.43,0,3/2/2024,North,Delivered,4,2581.72
SALE-2667,ORD-5303,SKU-15,196.68,20,3/16/2024,West,Delivered,71,11171.424
SALE-2669,ORD-5306,SKU-252,445.78,5,11/26/2024,North,Delivered,5,2117.455
SALE-2672,ORD-5312,SKU-436,485.65,15,12/17/2024,North,Delivered,82,33849.805
SALE-2677,ORD-5322,SKU-529,53.57,0,5/13/2024,South,Delivered,80,4285.6
SALE-2679,ORD-5325,SKU-571,143.8,0,9/30/2024,West,Delivered,24,3451.2
SALE-2680,ORD-5327,SKU-771,526.6,0,10/3/2024,West,Delivered,50,26330
SALE-2683,ORD-5333,SKU-329,167.95,10,3/29/2024,South,Delivered,70,10580.85
SALE-2686,ORD-5340,SKU-874,166.97,20,8/24/2024,North,Delivered,8,1068.608
SALE-2690,ORD-5351,SKU-628,566.78,10,3/20/2024,West,Delivered,1,510.102
SALE-2695,ORD-5359,SKU-849,267.17,5,7/10/2024,South,Delivered,75,19035.8625
SALE-2699,ORD-5367,SKU-447,415.7,10,9/3/2024,West,Delivered,3,1122.39
SALE-2702,ORD-5372,SKU-780,781.47,20,1/15/2024,North,Delivered,14,8752.464
SALE-2704,ORD-5376,SKU-626,246.69,5,10/30/2024,West,Delivered,16,3749.688
SALE-2705,ORD-5378,SKU-225,131.87,5,9/12/2024,West,Delivered,75,9395.7375
SALE-2708,ORD-5385,SKU-823,53.26,10,3/8/2024,South,Delivered,67,3211.578
SALE-2709,ORD-5386,SKU-110,495.92,5,3/26/2024,East,Delivered,37,17431.588
SALE-2711,ORD-5388,SKU-202,595.96,0,12/27/2024,West,Delivered,48,28606.08
SALE-2715,ORD-5401,SKU-616,815.03,20,7/29/2024,North,Delivered,77,50205.848
SALE-2716,ORD-5403,SKU-355,16.72,10,1/23/2024,East,Delivered,67,1008.216
SALE-2720,ORD-5410,SKU-906,231.62,0,1/21/2024,North,Delivered,21,4864.02
SALE-2724,ORD-5415,SKU-559,706.86,10,8/31/2024,East,Delivered,27,17176.698
SALE-2726,ORD-5418,SKU-675,820.2,5,11/6/2024,North,Delivered,76,59218.44
SALE-2727,ORD-5419,SKU-70,219.51,10,3/31/2024,West,Delivered,9,1778.031
SALE-2728,ORD-5422,SKU-927,295.55,10,2/27/2024,East,Delivered,62,16491.69
SALE-2729,ORD-5425,SKU-85,520.55,5,7/20/2024,West,Delivered,17,8406.8825
SALE-2730,ORD-5426,SKU-652,143.95,0,7/31/2024,West,Delivered,74,10652.3
SALE-2731,ORD-5427,SKU-88,373.8,5,11/10/2024,West,Delivered,11,3906.21
SALE-2732,ORD-5429,SKU-27,354.65,10,4/20/2024,East,Delivered,63,20108.655
SALE-2737,ORD-5442,SKU-482,293.02,20,12/10/2024,North,Delivered,71,16643.536
SALE-2738,ORD-5443,SKU-693,180.82,0,6/6/2024,East,Delivered,86,15550.52
SALE-2739,ORD-5447,SKU-836,724.7,15,10/1/2024,South,Delivered,14,8623.93
SALE-2741,ORD-5449,SKU-931,613.7,15,4/8/2024,South,Delivered,52,27125.54
SALE-2744,ORD-5456,SKU-796,558.25,15,6/25/2024,South,Delivered,51,24200.1375
SALE-2745,ORD-5457,SKU-525,109.92,10,12/17/2024,West,Delivered,89,8804.592
SALE-2746,ORD-5459,SKU-915,823.25,15,3/12/2024,West,Delivered,23,16094.5375
SALE-2747,ORD-5460,SKU-865,43.05,15,10/26/2024,East,Delivered,66,2415.105
SALE-2751,ORD-5474,SKU-617,281.12,15,2/6/2024,North,Delivered,34,8124.368
SALE-2752,ORD-5475,SKU-980,362.22,20,4/25/2024,West,Delivered,41,11880.816
SALE-2753,ORD-5477,SKU-416,364.91,0,4/8/2024,West,Delivered,17,6203.47
SALE-2756,ORD-5484,SKU-882,142.73,0,8/7/2024,West,Delivered,87,12417.51
SALE-2757,ORD-5488,SKU-465,622.93,10,3/4/2024,South,Delivered,92,51578.604
SALE-2758,ORD-5491,SKU-822,225.88,20,8/29/2024,South,Delivered,49,8854.496
SALE-2759,ORD-5492,SKU-643,365.6,10,5/18/2024,West,Delivered,65,21387.6
SALE-2762,ORD-5503,SKU-199,294.04,0,9/21/2024,East,Delivered,50,14702
SALE-2763,ORD-5506,SKU-633,785.24,20,4/16/2024,North,Delivered,89,55909.088
SALE-2768,ORD-5520,SKU-804,175.01,15,8/23/2024,South,Delivered,32,4760.272
SALE-2769,ORD-5522,SKU-206,601.78,20,9/6/2024,South,Delivered,72,34662.528
SALE-2770,ORD-5524,SKU-518,583.29,15,8/23/2024,North,Delivered,43,21319.2495
SALE-2772,ORD-5528,SKU-24,235.66,15,11/29/2024,North,Delivered,30,6009.33
SALE-2774,ORD-5532,SKU-37,18.75,0,3/22/2024,South,Delivered,31,581.25
SALE-2775,ORD-5534,SKU-30,755.15,20,6/29/2024,East,Delivered,52,31414.24
SALE-2778,ORD-5540,SKU-780,781.47,0,1/25/2024,East,Delivered,19,14847.93
SALE-2781,ORD-5543,SKU-222,672.05,10,12/14/2024,West,Delivered,59,35685.855
SALE-2788,ORD-5551,SKU-496,702.65,10,4/14/2024,West,Delivered,28,17706.78
SALE-2789,ORD-5554,SKU-807,234.34,0,7/14/2024,South,Delivered,65,15232.1
SALE-2790,ORD-5555,SKU-705,650.94,0,7/1/2024,South,Delivered,41,26688.54
SALE-2793,ORD-5559,SKU-705,650.94,10,10/22/2024,East,Delivered,75,43938.45
SALE-2794,ORD-5560,SKU-359,410.74,5,4/26/2024,West,Delivered,55,21461.165
SALE-2795,ORD-5561,SKU-669,826.92,5,7/9/2024,South,Delivered,31,24352.794
SALE-2796,ORD-5563,SKU-261,277.55,15,8/5/2024,East,Delivered,43,10144.4525
SALE-2800,ORD-5572,SKU-779,743.59,15,1/3/2024,North,Delivered,91,57516.6865
SALE-2806,ORD-5581,SKU-692,533.58,20,8/27/2024,West,Delivered,70,29880.48
SALE-2807,ORD-5585,SKU-626,246.69,5,5/23/2024,West,Delivered,43,10077.2865
SALE-2808,ORD-5586,SKU-748,419.68,0,2/12/2024,South,Delivered,80,33574.4
SALE-2809,ORD-5588,SKU-501,600.44,5,6/22/2024,North,Delivered,90,51337.62
SALE-2812,ORD-5594,SKU-3,416.65,0,9/16/2024,South,Delivered,80,33332
SALE-2813,ORD-5598,SKU-598,65.57,10,7/16/2024,East,Delivered,77,4544.001
SALE-2814,ORD-5599,SKU-119,760.21,20,8/24/2024,North,Delivered,37,22502.216
SALE-2815,ORD-5601,SKU-13,322.01,5,11/1/2024,South,Delivered,71,21719.5745
SALE-2820,ORD-5610,SKU-717,67.76,15,4/25/2024,South,Delivered,93,5356.428
SALE-2824,ORD-5616,SKU-415,479.01,15,2/26/2024,West,Delivered,48,19543.608
SALE-2825,ORD-5618,SKU-434,169.69,10,2/17/2024,West,Delivered,39,5956.119
SALE-2826,ORD-5619,SKU-14,385.14,5,11/28/2024,South,Delivered,62,22684.746
SALE-2828,ORD-5622,SKU-65,193.09,5,8/23/2024,East,Delivered,23,4219.0165
SALE-2831,ORD-5625,SKU-280,653.73,5,11/9/2024,West,Delivered,12,7452.522
SALE-2832,ORD-5626,SKU-186,750.5,10,12/16/2024,North,Delivered,39,26342.55
SALE-2833,ORD-5627,SKU-655,548.35,5,11/12/2024,East,Delivered,68,35423.41
SALE-2838,ORD-5638,SKU-594,50.54,5,12/31/2024,South,Delivered,68,3264.884
SALE-2843,ORD-5648,SKU-332,447.28,10,5/1/2024,South,Delivered,8,3220.416
SALE-2845,ORD-5650,SKU-231,527.99,5,1/30/2024,South,Delivered,11,5517.4955
SALE-2846,ORD-5651,SKU-687,449.73,0,9/8/2024,West,Delivered,16,7195.68
SALE-2849,ORD-5660,SKU-435,470.22,0,9/23/2024,East,Delivered,62,29153.64
SALE-2850,ORD-5664,SKU-988,401.65,0,5/25/2024,West,Delivered,4,1606.6
SALE-2855,ORD-5678,SKU-117,574.93,5,2/29/2024,West,Delivered,13,7100.3855
SALE-2857,ORD-5681,SKU-229,246.78,0,4/5/2024,North,Delivered,18,4442.04
SALE-2858,ORD-5683,SKU-725,270.55,0,9/25/2024,North,Delivered,58,15691.9
SALE-2860,ORD-5685,SKU-933,61.1,5,2/6/2024,North,Delivered,37,2147.665
SALE-2861,ORD-5686,SKU-734,198.79,10,11/22/2024,South,Delivered,38,6798.618
SALE-2862,ORD-5689,SKU-695,469.03,15,11/12/2024,East,Delivered,24,9568.212
SALE-2864,ORD-5693,SKU-466,74.78,10,5/30/2024,West,Delivered,92,6191.784
SALE-2865,ORD-5696,SKU-825,19.36,0,6/15/2024,East,Delivered,31,600.16
SALE-2866,ORD-5700,SKU-340,12.45,5,6/28/2024,North,Delivered,42,496.755
SALE-2867,ORD-5702,SKU-270,702.17,20,12/16/2024,North,Delivered,71,39883.256
SALE-2868,ORD-5703,SKU-378,539.2,0,3/15/2024,East,Delivered,76,40979.2
SALE-2869,ORD-5705,SKU-583,357.07,10,10/29/2024,South,Delivered,53,17032.239
SALE-2870,ORD-5706,SKU-865,43.05,20,6/6/2024,South,Delivered,14,482.16
SALE-2872,ORD-5708,SKU-611,104.91,0,4/24/2024,West,Delivered,27,2832.57
SALE-2873,ORD-5712,SKU-607,275.28,0,12/21/2024,West,Delivered,22,6056.16
SALE-2874,ORD-5716,SKU-156,242.78,10,1/15/2024,East,Delivered,45,9832.59
SALE-2875,ORD-5717,SKU-902,216.09,0,2/21/2024,North,Delivered,41,8859.69
SALE-2876,ORD-5718,SKU-180,553.95,15,7/5/2024,West,Delivered,18,8475.435
SALE-2877,ORD-5719,SKU-100,822.74,5,11/20/2024,North,Delivered,78,60965.034
SALE-2879,ORD-5721,SKU-257,93.38,10,2/16/2024,East,Delivered,81,6807.402
SALE-2882,ORD-5725,SKU-586,293.26,10,12/28/2024,West,Delivered,45,11877.03
SALE-2883,ORD-5726,SKU-482,293.02,20,8/22/2024,South,Delivered,40,9376.64
SALE-2884,ORD-5736,SKU-358,561.07,15,8/22/2024,North,Delivered,19,9061.2805
SALE-2887,ORD-5743,SKU-640,339.05,0,9/19/2024,North,Delivered,77,26106.85
SALE-2888,ORD-5745,SKU-259,137.37,5,11/13/2024,West,Delivered,37,4828.5555
SALE-2890,ORD-5747,SKU-786,373.88,10,10/4/2024,North,Delivered,17,5720.364
SALE-2892,ORD-5750,SKU-833,300.13,10,12/13/2024,North,Delivered,67,18097.839
SALE-2895,ORD-5756,SKU-978,666.57,10,10/5/2024,North,Delivered,25,14997.825
SALE-2896,ORD-5758,SKU-589,111.58,5,2/19/2024,West,Delivered,89,9434.089
SALE-2897,ORD-5760,SKU-181,460.68,10,11/12/2024,West,Delivered,68,28193.616
SALE-2901,ORD-5768,SKU-66,364.95,20,10/12/2024,West,Delivered,12,3503.52
SALE-2903,ORD-5770,SKU-951,311.21,10,4/19/2024,East,Delivered,62,17365.518
SALE-2904,ORD-5772,SKU-270,702.17,5,12/15/2024,West,Delivered,52,34687.198
SALE-2912,ORD-5791,SKU-389,645.43,15,6/23/2024,North,Delivered,33,18104.3115
SALE-2913,ORD-5792,SKU-228,719.95,15,10/5/2024,South,Delivered,9,5507.6175
SALE-2914,ORD-5794,SKU-699,27.09,5,7/11/2024,West,Delivered,65,1672.8075
SALE-2916,ORD-5796,SKU-767,740.96,10,8/1/2024,South,Delivered,28,18672.192
SALE-2920,ORD-5801,SKU-965,257.44,0,3/19/2024,South,Delivered,93,23941.92
SALE-2921,ORD-5804,SKU-901,253.96,10,6/27/2024,North,Delivered,100,22856.4
SALE-2922,ORD-5806,SKU-791,387.04,5,3/31/2024,East,Delivered,83,30518.104
SALE-2923,ORD-5807,SKU-452,395.83,15,7/7/2024,South,Delivered,29,9757.2095
SALE-2925,ORD-5810,SKU-925,705.29,10,1/15/2024,West,Delivered,33,20947.113
SALE-2929,ORD-5817,SKU-915,823.25,15,6/10/2024,South,Delivered,37,25891.2125
SALE-2931,ORD-5820,SKU-296,261.46,10,10/8/2024,North,Delivered,94,22119.516
SALE-2932,ORD-5823,SKU-527,122.08,10,3/4/2024,West,Delivered,9,988.848
SALE-2935,ORD-5834,SKU-504,341.37,5,12/25/2024,South,Delivered,36,11674.854
SALE-2938,ORD-5838,SKU-205,301.25,15,6/14/2024,West,Delivered,86,22021.375
SALE-2939,ORD-5843,SKU-842,641.06,15,1/27/2024,North,Delivered,69,37598.169
SALE-2940,ORD-5844,SKU-205,301.25,15,3/3/2024,East,Delivered,65,16644.0625
SALE-2944,ORD-5848,SKU-785,546.88,5,11/26/2024,North,Delivered,47,24418.192
SALE-2945,ORD-5852,SKU-417,526.98,0,7/3/2024,North,Delivered,37,19498.26
SALE-2946,ORD-5856,SKU-346,406.02,10,5/5/2024,West,Delivered,92,33618.456
SALE-2947,ORD-5859,SKU-241,671.44,5,5/30/2024,North,Delivered,17,10843.756
SALE-2948,ORD-5861,SKU-864,299.74,5,1/18/2024,West,Delivered,67,19078.451
SALE-2952,ORD-5865,SKU-567,151.46,15,2/8/2024,East,Delivered,23,2961.043
SALE-2956,ORD-5873,SKU-106,555.06,15,11/29/2024,West,Delivered,14,6605.214
SALE-2957,ORD-5876,SKU-768,664.69,0,6/28/2024,North,Delivered,62,41210.78
SALE-2959,ORD-5882,SKU-469,100.09,0,5/3/2024,North,Delivered,85,8507.65
SALE-2960,ORD-5883,SKU-223,149.77,10,12/12/2024,East,Delivered,27,3639.411
SALE-2963,ORD-5894,SKU-903,418.34,0,3/1/2024,East,Delivered,73,30538.82
SALE-2965,ORD-5897,SKU-175,56.72,10,10/24/2024,West,Delivered,26,1327.248
SALE-2967,ORD-5901,SKU-242,57.82,20,4/10/2024,North,Delivered,89,4116.784
SALE-2968,ORD-5903,SKU-852,148.15,0,9/4/2024,North,Delivered,7,1037.05
SALE-2970,ORD-5905,SKU-609,607.75,20,4/3/2024,West,Delivered,77,37437.4
SALE-2973,ORD-5912,SKU-41,374.03,5,6/9/2024,South,Delivered,30,10659.855
SALE-2974,ORD-5913,SKU-467,81.15,5,11/4/2024,South,Delivered,64,4933.92
SALE-2977,ORD-5919,SKU-1000,549.81,5,10/10/2024,East,Delivered,56,29249.892
SALE-2979,ORD-5925,SKU-263,180.53,10,6/1/2024,East,Delivered,42,6824.034
SALE-2980,ORD-5930,SKU-278,376.57,10,12/17/2024,West,Delivered,75,25418.475
SALE-2982,ORD-5932,SKU-88,373.8,10,4/14/2024,North,Delivered,78,26240.76
SALE-2983,ORD-5936,SKU-415,479.01,15,2/7/2024,South,Delivered,78,31758.363
SALE-2984,ORD-5937,SKU-292,463.65,0,5/12/2024,East,Delivered,88,40801.2
SALE-2985,ORD-5940,SKU-93,751.3,0,3/14/2024,East,Delivered,87,65363.1
SALE-2986,ORD-5943,SKU-978,666.57,10,7/27/2024,South,Delivered,30,17997.39
SALE-2987,ORD-5945,SKU-789,185.65,15,3/5/2024,East,Delivered,45,7101.1125
SALE-2988,ORD-5946,SKU-150,373.5,15,12/22/2024,South,Delivered,81,25715.475
SALE-2989,ORD-5947,SKU-572,421.51,0,9/12/2024,North,Delivered,21,8851.71
SALE-2995,ORD-5958,SKU-304,228.94,10,12/7/2024,East,Delivered,26,5357.196
SALE-2996,ORD-5959,SKU-287,622.34,10,2/15/2024,North,Delivered,64,35846.784
SALE-2997,ORD-5962,SKU-29,20.67,15,4/20/2024,West,Delivered,24,421.668
SALE-2998,ORD-5964,SKU-11,268.24,10,4/3/2024,North,Delivered,60,14484.96
SALE-2999,ORD-5965,SKU-395,376.91,10,8/15/2024,West,Delivered,74,25102.206
SALE-3001,ORD-5970,SKU-458,635.2,15,1/1/2024,North,Delivered,77,41573.84
SALE-3002,ORD-5971,SKU-990,591.24,0,10/28/2024,South,Delivered,12,7094.88
